Date,Open,High,Low,Close,Adj Close,Volume
22/09/2011,54,56.209999,53.860001,55.880001,52.097191,50500
23/09/2011,55.700001,56.709999,55,55.599998,51.83614,18600
26/09/2011,55.689999,56.549999,54.16,56.34,52.526058,16900
27/09/2011,56.939999,56.939999,55.279999,55.57,51.80817,24100
28/09/2011,55.990002,55.990002,55,55.200001,51.463215,34600
29/09/2011,55.950001,56.09,54.139999,55.799999,52.022606,20200
30/09/2011,55.290001,56.639999,55.099998,55.459999,51.705608,18900
3/10/2011,55.169998,56.360001,52,52.080002,48.554436,32500
4/10/2011,52.080002,53.459999,50.259998,52.459999,48.908703,75400
5/10/2011,52.720001,52.959999,50.990002,52.48,48.927357,18100
6/10/2011,52.68,53.41,51.650002,53.279999,49.673191,20200
7/10/2011,53.720001,53.759998,51.779999,52.169998,48.63834,20700
10/10/2011,53,53.889999,52.189999,53.869999,50.223255,21200
11/10/2011,53.369999,54.389999,53.32,54.290001,50.614826,14200
12/10/2011,54.740002,56.91,54.490002,56.580002,52.749805,21800
13/10/2011,56.5,56.5,55.02,55.900002,52.115837,20800
14/10/2011,56.580002,57.740002,56.049999,57.349998,53.467663,21000
17/10/2011,57.349998,57.349998,54.369999,55.189999,51.453896,36700
18/10/2011,55.669998,57.349998,55.490002,57.09,53.225273,29400
19/10/2011,57.279999,57.349998,55.880001,56.049999,52.255676,11700
20/10/2011,56.5,56.880001,55.639999,55.639999,51.873432,5400
21/10/2011,56.880001,57.099998,56.049999,56.869999,53.020172,12300
24/10/2011,57,57.810001,56.27,57.799999,53.887215,48200
25/10/2011,57.369999,57.369999,55.52,55.52,51.761562,15300
26/10/2011,56.099998,57.139999,55.549999,56.290001,52.479439,13200
27/10/2011,57.790001,58.790001,57.09,58.450001,54.493214,27700
28/10/2011,58.130001,58.48,56.400002,56.619999,52.787094,21500
31/10/2011,56.459999,57.18,55.939999,56.119999,52.320938,29500
1/11/2011,55.169998,56,54.619999,55.09,51.360668,37800
2/11/2011,55.110001,56.82,55.110001,56.400002,52.581989,17600
3/11/2011,56.41,57.990002,55.549999,57.599998,53.93985,16000
4/11/2011,57.389999,57.57,56.310001,57.27,53.630814,13700
7/11/2011,57.259998,57.349998,55.970001,56.200001,52.628819,13100
8/11/2011,56.5,57.799999,56.25,57.5,53.846195,11200
9/11/2011,56.27,56.52,54.98,55,51.50507,24700
10/11/2011,56.009998,56.009998,53.75,54.259998,50.81208,25300
11/11/2011,55.32,55.32,54,54.5,51.036842,23200
14/11/2011,54.759998,54.759998,53.939999,54.279999,50.830811,16600
15/11/2011,54.189999,55.18,54.139999,55.09,51.589348,17100
16/11/2011,54.48,55.220001,54.330002,54.369999,50.915096,13600
17/11/2011,54.610001,55.150002,54.41,54.810001,51.327137,14900
18/11/2011,54.919998,56.200001,54.91,55.580002,52.04821,12100
21/11/2011,55.150002,55.150002,54.310001,54.509998,51.046188,14300
22/11/2011,54.68,54.740002,53.240002,53.740002,50.325134,9400
23/11/2011,53.43,53.990002,51.529999,51.779999,48.48967,18400
25/11/2011,51.970001,52.779999,51.529999,51.580002,48.302391,5300
28/11/2011,53.240002,54.099998,52.610001,53.990002,50.559246,21300
29/11/2011,53.84,54.310001,53.09,54.009998,50.577965,6100
30/11/2011,55.32,56,54.279999,56,52.441525,34300
1/12/2011,55.459999,55.5,53.57,53.720001,50.3064,23400
2/12/2011,54.150002,54.990002,53.93,54.790001,51.308411,8700
5/12/2011,55.02,55.07,53.150002,53.52,50.11911,25700
6/12/2011,54.330002,55.66,54.220001,55.57,52.038841,21400
7/12/2011,55.139999,55.389999,54.189999,54.66,51.186676,27100
8/12/2011,54.299999,54.369999,53,53.23,49.84753,25000
9/12/2011,53.639999,55.389999,53.48,55.040001,51.542519,15100
12/12/2011,54.959999,54.959999,54.02,54.48,51.018097,16700
13/12/2011,54.59,55.419998,53.720001,53.720001,50.3064,29600
14/12/2011,53.439999,54.759998,53.439999,54,50.568611,20900
15/12/2011,54.450001,54.450001,53.299999,54.16,50.71843,15900
16/12/2011,54.259998,54.59,53.279999,54.110001,50.671623,32400
19/12/2011,54.369999,55.759998,54,54.029999,50.596703,15300
20/12/2011,54.599998,55.349998,54.240002,55.150002,51.645538,18700
21/12/2011,55.139999,55.900002,54.529999,55.740002,52.198055,39300
22/12/2011,55.669998,56.650002,55.630001,56.650002,53.050217,23700
23/12/2011,56.740002,56.990002,56.5,56.849998,53.237522,10400
27/12/2011,56.919998,56.919998,56.630001,56.740002,53.134499,7300
28/12/2011,56.75,56.75,55.759998,55.759998,52.216763,7600
29/12/2011,56.009998,56.84,56.009998,56.84,53.228149,9400
30/12/2011,58.169998,59.810001,57.279999,58.549999,54.829491,36200
3/01/2012,59.189999,59.189999,58.099998,58.599998,54.876312,37200
4/01/2012,58.400002,58.720001,57.639999,57.669998,54.005398,18500
5/01/2012,57.740002,58.369999,57.419998,57.779999,54.10841,8500
6/01/2012,57.759998,58.189999,56.73,56.73,53.12513,17400
9/01/2012,57.52,57.52,56.799999,57.139999,53.509083,12200
10/01/2012,57.939999,58.200001,57.450001,57.650002,53.986671,12100
11/01/2012,57.639999,57.639999,56.66,57.299999,53.658916,20700
12/01/2012,57.220001,58.16,56.950001,58.16,54.46426,35800
13/01/2012,57.959999,58.25,57.369999,58,54.314426,10400
17/01/2012,58.509998,58.509998,57.630001,58.32,54.614094,12600
18/01/2012,57.77,58.77,57.580002,58.459999,54.745205,22300
19/01/2012,58.689999,58.779999,58.240002,58.52,54.801388,10900
20/01/2012,56.740002,59,56.509998,59,55.250889,21400
23/01/2012,59,59.700001,58.790001,59.290001,55.522461,12100
24/01/2012,59.32,60.290001,59.150002,60.23,56.402714,15800
25/01/2012,60.52,60.52,59.619999,60.099998,56.280987,17200
26/01/2012,60.52,60.700001,60.119999,60.32,56.487,14100
27/01/2012,60.48,61.990002,60.48,61.380001,57.479649,18700
30/01/2012,61.439999,61.52,60.040001,60.119999,56.299713,19300
31/01/2012,60.66,61.48,60.16,61,57.123806,13700
1/02/2012,61.169998,61.970001,60.950001,61.77,58.082912,18200
2/02/2012,61.900002,61.900002,61.02,61.900002,58.205154,9100
3/02/2012,62.290001,63.98,61.919998,63.48,59.690842,18900
6/02/2012,63.93,63.93,62.549999,63.09,59.324127,16100
7/02/2012,63.5,63.990002,62,63.240002,59.465176,20000
8/02/2012,63.650002,64.620003,63.450001,64.260002,60.424301,25600
9/02/2012,64.309998,64.699997,63.830002,64.260002,60.424301,9500
10/02/2012,64.209999,64.660004,63,63.189999,59.418144,15100
13/02/2012,63.82,64.089996,63.240002,64.029999,60.208008,9200
14/02/2012,64.190002,64.389999,63.290001,64.059998,60.236221,6100
15/02/2012,64.059998,64.059998,62.900002,63.029999,59.267704,20500
16/02/2012,63,64.75,62,64.290001,60.452492,43300
17/02/2012,64.650002,64.970001,64.089996,64.790001,60.922642,15800
21/02/2012,64.489998,64.489998,63.380001,64.239998,60.405483,21900
22/02/2012,64.190002,64.510002,63.82,64.199997,60.36787,6300
23/02/2012,64.480003,64.739998,64.199997,64.739998,60.875626,20600
24/02/2012,64.739998,64.870003,64.43,64.720001,60.856827,8900
27/02/2012,64.580002,64.949997,64,64.889999,61.016682,6800
28/02/2012,64.949997,64.949997,64.360001,64.709999,60.84742,7000
29/02/2012,64.660004,64.989998,64.440002,64.440002,60.593544,13800
1/03/2012,64.889999,65.25,64.5,64.5,60.649967,16300
2/03/2012,64.589996,65.269997,64,64.260002,60.424301,20900
5/03/2012,64.510002,64.889999,64.120003,64.339996,60.499496,5000
6/03/2012,64.160004,64.510002,63.580002,63.68,59.878918,16300
7/03/2012,63.75,64.370003,63.580002,64.239998,60.405483,9200
8/03/2012,64.769997,64.860001,63.639999,64,60.179806,10600
9/03/2012,64,64,63.560001,63.759998,59.954128,7900
12/03/2012,63.630001,64.550003,63.130001,63.68,59.878918,11600
13/03/2012,64,64.849998,63.380001,64.779999,60.913242,11400
14/03/2012,65,65,63.169998,63.25,59.474564,22400
15/03/2012,63.27,63.27,62,62.919998,59.164268,34700
16/03/2012,62.77,63.169998,62.02,63.040001,59.277111,25400
19/03/2012,62.860001,63.27,62.330002,62.450001,58.722324,19400
20/03/2012,62.400002,62.84,62.349998,62.380001,58.656506,6800
21/03/2012,62.73,62.73,61.5,61.610001,57.932468,12400
22/03/2012,61.259998,62.419998,61.18,61.599998,57.923058,21700
23/03/2012,61.759998,62.68,61.759998,62,58.299187,22100
26/03/2012,62.77,63.470001,62.02,62.639999,58.900982,24200
27/03/2012,62.68,63.099998,62.470001,62.68,58.938599,8600
28/03/2012,62.939999,62.939999,61.830002,62.41,58.684711,11800
29/03/2012,61.98,62.990002,61.98,62.900002,59.145462,13800
30/03/2012,63.369999,63.369999,62.669998,62.740002,58.995018,8800
2/04/2012,62.98,63.299999,62.799999,63.299999,59.521584,16900
3/04/2012,63,63.290001,62.459999,62.709999,58.966805,14300
4/04/2012,62.419998,62.959999,62.09,62.509998,58.77874,13800
5/04/2012,62.48,62.869999,62.23,62.869999,59.117249,19500
9/04/2012,62.599998,62.869999,62.25,62.459999,58.731728,13500
10/04/2012,62.669998,62.869999,61.060001,61.060001,57.415287,23700
11/04/2012,61.860001,62.540001,61.549999,62.540001,58.806942,11400
12/04/2012,62.68,63.299999,62.66,63.279999,59.502777,12300
13/04/2012,63.27,63.27,62.220001,62.310001,58.590687,9900
16/04/2012,62.799999,63.25,62.060001,62.57,58.835167,8700
17/04/2012,63,63.48,62.619999,63.169998,59.399349,10000
18/04/2012,63.25,63.290001,62.119999,62.400002,58.675316,10800
19/04/2012,62.619999,62.849998,61.549999,61.75,58.064114,11000
20/04/2012,62.400002,62.84,62.080002,62.419998,58.694111,16400
23/04/2012,62.18,62.18,61.099998,61.150002,57.499928,17500
24/04/2012,61.580002,61.939999,61.470001,61.759998,58.073509,6600
25/04/2012,62.889999,63.389999,62.049999,62.279999,58.562477,24900
26/04/2012,62.619999,63.630001,62.619999,63.560001,59.766068,44100
27/04/2012,64,64.5,63.490002,64.489998,60.640549,32200
30/04/2012,64.889999,64.889999,64,64.150002,60.320847,22000
1/05/2012,64.709999,64.739998,62.709999,62.91,59.154865,26000
2/05/2012,62.709999,63.080002,62.130001,62.509998,59.013256,24700
3/05/2012,62.23,62.740002,61.75,62.16,58.682838,22000
4/05/2012,62.220001,62.950001,61.779999,62.48,58.984932,22300
7/05/2012,62.580002,63.32,62.369999,63.310001,59.768513,12000
8/05/2012,62.869999,64.480003,62.400002,63.939999,60.363266,31200
9/05/2012,63.450001,63.799999,62.450001,62.5,59.003819,27000
10/05/2012,63.139999,63.139999,62.34,62.66,59.154873,27000
11/05/2012,62.360001,63.389999,62.099998,62.25,58.767807,9500
14/05/2012,62.119999,62.599998,61.610001,61.810001,58.352425,17500
15/05/2012,62.16,62.740002,61.849998,61.860001,58.39962,14000
16/05/2012,62.380001,62.869999,62.080002,62.349998,58.862202,30700
17/05/2012,62.560001,62.709999,62,62,58.531788,13200
18/05/2012,61.75,61.779999,60.139999,60.470001,57.087387,29500
21/05/2012,60.139999,60.959999,60.099998,60.959999,57.549961,14000
22/05/2012,60.869999,61.389999,60.290001,60.66,57.266743,12000
23/05/2012,60.91,60.950001,60.25,60.799999,57.398918,18000
24/05/2012,61.43,61.43,60.259998,60.970001,57.559402,10000
25/05/2012,61.02,61.259998,60.52,60.75,57.351711,11000
29/05/2012,61.32,61.790001,60.540001,61.310001,57.880386,13000
30/05/2012,60.959999,61.400002,60.709999,61.049999,57.63493,9400
31/05/2012,61.34,61.700001,60.41,61.27,57.842625,20300
1/06/2012,60.5,61.040001,60.049999,60.490002,57.106258,14000
4/06/2012,60.5,61.490002,60.5,61.25,57.823742,11100
5/06/2012,61.279999,61.990002,60.77,61.07,57.653816,10000
6/06/2012,61.380001,62.330002,60.970001,62.330002,58.843334,23700
7/06/2012,62.59,62.59,61.290001,61.630001,58.182476,11000
8/06/2012,61.200001,62.279999,61,61.77,58.314651,20400
11/06/2012,62.150002,62.470001,61.02,61.029999,57.616043,12900
12/06/2012,61.049999,61.560001,61,61.48,58.040871,11400
13/06/2012,61.389999,61.48,60.580002,60.740002,57.34227,6500
14/06/2012,60.740002,61.98,60.630001,61.970001,58.503471,14200
15/06/2012,61.799999,62.5,61.57,62.139999,58.663956,21000
18/06/2012,62.119999,62.150002,61.080002,61.630001,58.182476,12300
19/06/2012,61.439999,63.290001,61.360001,63.220001,59.68354,13400
20/06/2012,63.5,63.919998,62.810001,63.669998,60.108372,19900
21/06/2012,63.630001,63.630001,62.119999,62.43,58.937733,16600
22/06/2012,62.599998,63.459999,62.150002,63.389999,59.844025,39200
25/06/2012,63.169998,63.93,62.849998,63.669998,60.108372,8300
26/06/2012,63.970001,64,63.049999,63.599998,60.042286,4600
27/06/2012,63.630001,63.77,63.369999,63.77,60.20277,17200
28/06/2012,63.400002,64,63.040001,63.98,60.401028,9800
29/06/2012,64.489998,64.830002,63.529999,64.279999,60.684246,19600
2/07/2012,64.510002,65,63.380001,64.989998,61.35453,11400
3/07/2012,65,65.040001,64.699997,65.040001,61.401737,4600
5/07/2012,65.040001,65.110001,64.330002,64.989998,61.35453,6300
6/07/2012,64.5,64.989998,64.389999,64.760002,61.13739,14800
9/07/2012,64.940002,65.419998,64.510002,65.059998,61.420605,12000
10/07/2012,65.089996,65.470001,64.199997,64.269997,60.674801,13400
11/07/2012,64.5,66.760002,64.279999,66.059998,62.364674,17200
12/07/2012,65.279999,66.489998,65.010002,65.809998,62.128658,8100
13/07/2012,65.849998,66.900002,65.360001,66.470001,62.75174,15700
16/07/2012,66.529999,66.599998,65.540001,65.75,62.072018,10400
17/07/2012,66.169998,66.919998,65.449997,66.68,62.949989,10200
18/07/2012,67.550003,67.580002,66.550003,66.919998,63.176559,32400
19/07/2012,67.400002,67.660004,66.599998,66.989998,63.242653,11800
20/07/2012,66.970001,67.580002,65.449997,65.839996,62.156982,8800
23/07/2012,66.080002,67.190002,65.510002,66.68,62.949989,10600
24/07/2012,67.139999,67.440002,65.419998,65.709999,62.034252,10200
25/07/2012,66.120003,66.889999,65.68,66.059998,62.364674,8600
26/07/2012,66.550003,66.809998,65.190002,66,62.308037,9200
27/07/2012,66.129997,67.089996,66.129997,67.040001,63.28986,9000
30/07/2012,67.190002,67.639999,65.489998,67.150002,63.393715,10900
31/07/2012,66.980003,67.93,66.980003,67.169998,63.412571,9700
1/08/2012,67.919998,67.919998,65.980003,65.980003,62.521858,19000
2/08/2012,65.879997,66.269997,65.019997,65.309998,61.886963,8300
3/08/2012,66.190002,67.75,65.559998,67.550003,64.009575,10400
6/08/2012,68.199997,68.360001,67.599998,67.860001,64.303314,11400
7/08/2012,68.25,68.75,67.580002,68.529999,64.93821,29900
8/08/2012,67.860001,68.32,66.75,67.160004,63.639996,11300
9/08/2012,67.019997,67.019997,66.209999,66.489998,63.005104,10500
10/08/2012,66,67.169998,66,66.279999,62.806137,5900
13/08/2012,66.489998,66.489998,65,65.93,62.474464,11800
14/08/2012,65.93,66.400002,65,66.019997,62.559746,6700
15/08/2012,66.129997,66.190002,65.089996,66.07,62.60714,4200
16/08/2012,66,66.790001,65.650002,66.760002,63.260975,24000
17/08/2012,66.559998,67.489998,66.559998,67.440002,63.905319,8600
20/08/2012,67.559998,67.68,66.900002,67.599998,64.056953,10100
21/08/2012,67.559998,67.75,66.050003,66.059998,62.597652,13100
22/08/2012,66.279999,66.599998,66.019997,66.260002,62.787167,9500
23/08/2012,66.010002,66.489998,65.650002,66.260002,62.787167,8200
24/08/2012,66.349998,66.889999,66.059998,66.879997,63.374683,4800
27/08/2012,66.860001,67.849998,66.080002,67.849998,64.293839,8700
28/08/2012,67.910004,68.410004,67,68.410004,64.824493,12500
29/08/2012,68.300003,68.989998,68.010002,68.330002,64.748672,12300
30/08/2012,68.629997,68.849998,67.540001,67.889999,64.331749,6000
31/08/2012,68.279999,69,68.18,68.639999,65.042435,16900
4/09/2012,68.309998,68.580002,67.980003,68.099998,64.530716,13000
5/09/2012,68.370003,68.970001,68.349998,68.739998,65.137207,13700
6/09/2012,69,69.150002,68.099998,68.730003,65.127724,19500
7/09/2012,68.849998,68.959999,68.269997,68.540001,64.947685,11400
10/09/2012,68.470001,68.949997,68,68.120003,64.54969,14200
11/09/2012,68.120003,68.75,67.919998,68.099998,64.530716,7200
12/09/2012,68.480003,68.480003,67,67.330002,63.80109,9900
13/09/2012,67.209999,69,67.209999,68.160004,64.587585,12100
14/09/2012,68.480003,68.620003,68.089996,68.32,64.739204,13600
17/09/2012,68.779999,68.910004,67.540001,67.959999,64.398079,10000
18/09/2012,67.739998,67.75,67.25,67.410004,63.876911,12400
19/09/2012,66.610001,67.349998,66.019997,66.800003,63.298855,28000
20/09/2012,66.489998,67.18,66.18,66.669998,63.175674,15000
21/09/2012,67.43,67.699997,66.970001,67,63.488392,20300
24/09/2012,67.050003,67.519997,66.68,66.769997,63.270462,20000
25/09/2012,67.330002,67.800003,66.129997,66.269997,62.796635,17300
26/09/2012,66.699997,68.099998,66.699997,67.800003,64.24646,10200
27/09/2012,67.620003,68.769997,67.089996,68.580002,64.98558,13600
28/09/2012,68.139999,68.57,67.239998,68.099998,64.530716,14400
1/10/2012,68.360001,69.169998,68.099998,69.010002,65.393051,14600
2/10/2012,69,69.190002,68.82,69,65.38356,11100
3/10/2012,69.199997,69.199997,68.07,68.650002,65.05191,9900
4/10/2012,68.639999,69.080002,68.410004,69.080002,65.459396,8600
5/10/2012,69.290001,69.970001,69.080002,69.449997,65.80999,21600
8/10/2012,69.080002,69.940002,69.019997,69.449997,65.80999,5400
9/10/2012,69.440002,69.440002,68,68.07,64.502319,12400
10/10/2012,68.349998,68.860001,68.139999,68.660004,65.061394,7600
11/10/2012,68.830002,69.830002,68.650002,69.269997,65.63942,15300
12/10/2012,69.540001,69.720001,68.839996,69.010002,65.393051,4100
15/10/2012,69.269997,69.940002,69.150002,69.940002,66.274307,7300
16/10/2012,70,70.239998,69.650002,70,66.331154,7000
17/10/2012,70.300003,70.900002,69.760002,69.940002,66.274307,14300
18/10/2012,69.75,70.93,68.449997,70.269997,66.586998,16000
19/10/2012,69.82,70.769997,68,68.559998,64.966621,15500
22/10/2012,68.489998,69.959999,68.489998,68.720001,65.118233,13200
23/10/2012,68.440002,68.440002,67.510002,68.010002,64.44545,9300
24/10/2012,68.019997,69.309998,68.019997,68.720001,65.118233,3800
25/10/2012,69.269997,69.510002,68.559998,68.75,65.146675,6500
26/10/2012,68.400002,68.949997,67.800003,68.349998,64.767616,16300
31/10/2012,68.57,68.809998,68.230003,68.739998,65.37632,9000
1/11/2012,68.980003,70,68.709999,69.639999,66.232285,22800
2/11/2012,70,70,68.330002,68.720001,65.357292,20800
5/11/2012,69,69.910004,68.199997,68.379997,65.033913,12900
6/11/2012,68.739998,69.650002,68.389999,69.089996,65.709175,9000
7/11/2012,68.709999,68.790001,66.540001,66.540001,63.283962,16900
8/11/2012,66.82,67.540001,64,64.220001,61.077492,20700
9/11/2012,64,64.849998,62.099998,63.630001,60.516365,15300
12/11/2012,64.040001,64.779999,63.950001,64.080002,60.944344,6500
13/11/2012,64.190002,64.400002,63.41,64.230003,61.087009,13800
14/11/2012,64.150002,64.389999,63.299999,63.400002,60.297619,5900
15/11/2012,63.09,63.200001,61.07,62.369999,59.31802,13600
16/11/2012,61.810001,63.830002,61.759998,62.93,59.850628,26000
19/11/2012,64.449997,65.589996,63.610001,64.980003,61.800304,21400
20/11/2012,65,66.260002,64.260002,65.199997,62.009541,7400
21/11/2012,65.580002,65.580002,64.849998,65.5,62.294857,3500
23/11/2012,65.709999,66.980003,65.709999,66.599998,63.34103,7600
26/11/2012,66.339996,67.910004,66.339996,67.690002,64.377693,11800
27/11/2012,67.809998,68.75,66.5,66.919998,63.64537,19300
28/11/2012,66.900002,67.910004,66.57,67.25,63.959198,11900
29/11/2012,67.580002,68.470001,67,67.860001,64.539375,11000
30/11/2012,67.800003,69,67.349998,68.639999,65.281204,23200
3/12/2012,69,69,67.25,67.800003,64.482307,24400
4/12/2012,68,68.779999,67.580002,68.629997,65.271698,5700
5/12/2012,68.75,68.860001,68.379997,68.389999,65.043434,4200
6/12/2012,68.18,68.989998,67.389999,68.300003,64.957863,4400
7/12/2012,68.550003,68.550003,66.650002,66.949997,63.673904,18000
10/12/2012,66.769997,67,66.470001,66.989998,63.711948,10900
11/12/2012,67.18,67.5,66.699997,67.470001,64.168465,7400
12/12/2012,68.440002,68.470001,66.639999,66.870003,63.597824,20100
13/12/2012,66.440002,67.809998,66.129997,67.230003,63.940205,8700
14/12/2012,67.650002,67.650002,66.760002,67.120003,63.835594,4100
17/12/2012,66.949997,67.949997,66.75,67.68,64.368179,17000
18/12/2012,67.57,67.940002,67.459999,67.75,64.434746,3600
19/12/2012,67.580002,67.739998,66.690002,67.260002,63.968727,12600
20/12/2012,67.129997,68.489998,67.129997,68.489998,65.13855,8000
21/12/2012,67.980003,68.470001,66.139999,68.349998,65.005394,33100
24/12/2012,68.199997,68.199997,66.910004,68.029999,64.701065,2700
26/12/2012,68.400002,68.400002,65.5,65.699997,62.485073,23700
27/12/2012,65.940002,66.760002,65,66.459999,63.207874,5200
28/12/2012,66.279999,66.279999,65.019997,65.580002,62.370953,8500
31/12/2012,65.32,66.5,65.099998,66.5,63.245922,17400
2/01/2013,68.5,69.5,67.68,69.330002,65.937447,31400
3/01/2013,69.639999,69.639999,67.779999,68.620003,65.262184,7800
4/01/2013,68.989998,69.309998,68.290001,68.699997,65.338264,7800
7/01/2013,68.519997,68.980003,67.190002,67.519997,64.215988,7500
8/01/2013,67.669998,67.669998,66.5,66.5,63.245922,10800
9/01/2013,66.669998,67.239998,66.5,66.82,63.550251,10300
10/01/2013,66.989998,67.25,66,66.68,63.41711,13500
11/01/2013,66.830002,67,66.309998,66.459999,63.207874,3100
14/01/2013,66.519997,66.519997,66.010002,66.089996,62.855976,6400
15/01/2013,65.839996,67,65.550003,66.150002,62.913052,6600
16/01/2013,66,66.43,65.699997,65.980003,62.751377,14900
17/01/2013,65.879997,66.5,65.75,66.470001,63.217392,8900
18/01/2013,66.190002,66.300003,65.949997,65.959999,62.732349,9700
22/01/2013,65.949997,66.290001,65.279999,65.599998,62.389965,22900
23/01/2013,65.830002,65.830002,64.68,64.970001,61.790798,28400
24/01/2013,65.290001,66.029999,64,64.5,61.3438,18000
25/01/2013,64.900002,64.900002,64.059998,64.260002,61.115551,12900
28/01/2013,64.669998,65.57,64.269997,65.449997,62.247295,14900
29/01/2013,65.269997,65.660004,65.150002,65.410004,62.209259,9000
30/01/2013,65.080002,65.129997,64.5,64.510002,61.588703,20800
31/01/2013,64.510002,65.080002,64.5,64.730003,61.798737,10600
1/02/2013,64.730003,65.169998,64.730003,64.989998,62.046963,11600
4/02/2013,64.650002,64.980003,63.799999,63.91,61.015873,8900
5/02/2013,64.190002,64.809998,64.019997,64.290001,61.378662,6000
6/02/2013,64.389999,64.389999,63.959999,63.990002,61.092251,12200
7/02/2013,64,64.080002,63,63.209999,60.347569,11000
8/02/2013,63.48,63.779999,63.23,63.41,60.538513,8700
11/02/2013,63.48,63.580002,63.029999,63.040001,60.185268,8200
12/02/2013,63.049999,63.389999,63,63.16,60.299835,8200
13/02/2013,63.200001,63.779999,63.200001,63.650002,60.767647,6000
14/02/2013,63.5,63.990002,63.07,63.639999,60.758091,9500
15/02/2013,64.139999,65.699997,63.5,64.129997,61.225906,57700
19/02/2013,63.57,64.760002,62.580002,62.849998,60.003868,31000
20/02/2013,62.84,63.59,62.040001,62.889999,60.042065,28700
21/02/2013,63.040001,63.639999,62.860001,63.040001,60.185268,11500
22/02/2013,63.490002,64.18,63.049999,64.169998,61.264088,17300
25/02/2013,64.440002,64.699997,63.919998,63.970001,61.073154,9900
26/02/2013,64.300003,64.699997,64.019997,64.290001,61.378662,36100
27/02/2013,64.389999,64.940002,64.260002,64.709999,61.779636,29100
28/02/2013,64.709999,65.610001,64.57,65.43,62.467041,16400
1/03/2013,65,65.669998,64.599998,65.330002,62.371563,7400
4/03/2013,65.510002,66.25,65.5,65.970001,62.982582,12400
5/03/2013,66.239998,66.349998,64.110001,64.519997,61.598232,29800
6/03/2013,64.910004,64.910004,63.779999,64.18,61.27364,18400
7/03/2013,65,65,62,62.439999,59.612434,27100
8/03/2013,62.619999,62.990002,62.400002,62.599998,59.76519,14000
11/03/2013,63.970001,63.970001,62.09,62.5,59.669724,19000
12/03/2013,62.34,62.73,62.189999,62.380001,59.555157,10400
13/03/2013,62.610001,63.25,62.610001,62.939999,60.08979,9700
14/03/2013,63,63,62.41,62.759998,59.917946,12200
15/03/2013,62.75,63.099998,62.610001,62.799999,59.956131,29200
18/03/2013,62.509998,63.060001,62.509998,62.720001,59.879753,6300
19/03/2013,62.68,62.919998,61.98,62.02,59.211452,14900
20/03/2013,62.48,62.560001,62.049999,62.560001,59.727009,11400
21/03/2013,62.299999,62.580002,60.700001,60.799999,58.046711,16300
22/03/2013,61.310001,61.560001,60.599998,60.740002,57.989422,13000
25/03/2013,60.779999,61.459999,60.400002,60.59,57.846214,17200
26/03/2013,60.599998,60.75,60,60.5,57.760288,17900
27/03/2013,60,60.290001,59.869999,60.09,57.368862,18200
28/03/2013,60.25,60.509998,60.009998,60.32,57.588432,20700
1/04/2013,60.5,61,60.009998,60.98,58.218548,15100
2/04/2013,61.099998,61.700001,60.580002,61.290001,58.514515,14100
3/04/2013,61.669998,61.669998,60.610001,60.610001,57.865307,12000
4/04/2013,61.139999,61.689999,61.139999,61.68,58.886864,8600
5/04/2013,61.299999,61.98,61.259998,61.48,58.695911,11500
8/04/2013,61.5,61.84,60.060001,60.540001,57.798466,22900
9/04/2013,60.830002,61,60.009998,60.139999,57.416592,10100
10/04/2013,60.259998,60.740002,60.049999,60.509998,57.769829,12800
11/04/2013,60.619999,60.619999,60.110001,60.380001,57.645721,12300
12/04/2013,60.290001,60.490002,60.099998,60.349998,57.617077,16200
15/04/2013,59.799999,59.98,58,58.009998,55.383057,37700
16/04/2013,59.209999,60.73,59.169998,60.560001,57.817574,49500
17/04/2013,60.549999,60.990002,59.540001,60.560001,57.817574,14700
18/04/2013,60.799999,60.98,60.5,60.549999,57.808029,11800
19/04/2013,60.400002,61.349998,60.400002,60.939999,58.180363,20700
22/04/2013,61,61,60.259998,60.759998,58.008514,9700
23/04/2013,61.040001,61.869999,60.849998,61.029999,58.266285,11600
24/04/2013,61.02,61.830002,60.779999,60.779999,58.027611,18600
25/04/2013,60.75,61.630001,60.740002,61.169998,58.399952,9300
26/04/2013,61.110001,61.470001,60.509998,60.939999,58.180363,11600
29/04/2013,61.240002,61.82,61.060001,61.419998,58.638634,14700
30/04/2013,61.279999,61.869999,61.110001,61.5,58.714996,12300
1/05/2013,61.240002,61.240002,59.75,59.75,57.277096,31800
2/05/2013,60.330002,60.740002,60.110001,60.41,57.909767,12600
3/05/2013,61.099998,61.240002,60.580002,61.23,58.695835,11100
6/05/2013,61.470001,61.5,60.709999,61.110001,58.580795,10100
7/05/2013,61.299999,61.740002,61.02,61.740002,59.184734,20000
8/05/2013,61.799999,61.799999,61.27,61.650002,59.09845,12000
9/05/2013,61.68,61.68,61,61.060001,58.532864,11100
10/05/2013,61.41,61.5,61,61.049999,58.523285,18600
13/05/2013,61.139999,61.549999,61.099998,61.380001,58.839622,12300
14/05/2013,61.52,61.52,61,61.200001,58.667068,14400
15/05/2013,61.209999,61.450001,61.009998,61.139999,58.609558,12100
16/05/2013,61.139999,61.5,61.099998,61.110001,58.580795,11800
17/05/2013,61.400002,61.5,61.080002,61.380001,58.839622,11900
20/05/2013,61.380001,61.59,61,61.080002,58.552044,11500
21/05/2013,61.23,61.5,61.110001,61.16,58.628738,10200
